CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned
12452,30,17,2688.35,2,1,1,4,Hibernating,2,0
12453,12,23,3537.12,4,3,3,10,Loyal Customers,3,0
12454,20,26,3278.45,3,4,2,9,Loyal Customers,3,0
12455,25,29,5804.63,3,5,5,13,Loyal Customers,5,0
12456,27,17,2970.84,3,1,2,6,Potential Loyalists,2,0
12457,19,36,4748.27,3,5,4,12,Loyal Customers,5,0
12458,74,23,3796.45,1,3,3,7,At-Risk,1,0
12459,15,20,3385.72,4,2,2,8,New Customers,3,0
12460,7,22,3951.49,5,2,3,10,New Customers,3,0
12461,7,19,2970.27,5,1,2,8,New Customers,3,0
12462,33,39,6823.83,2,5,5,12,At-Risk,5,0
12463,76,21,3338.68,1,2,2,5,Hibernating,1,0
12464,44,23,3274.44,2,3,2,7,At-Risk,1,0
12465,1,25,3838.37,5,3,3,11,Loyal Customers,0,0
12466,94,29,4198.04,1,5,4,10,At-Risk,1,1
12467,142,20,2176.16,1,2,1,4,Hibernating,4,1
12468,16,24,3844.37,4,3,3,10,Loyal Customers,3,0
12469,77,23,3297.45,1,3,2,6,At-Risk,1,0
12470,59,25,4513.41,1,3,4,8,At-Risk,1,0
12471,27,32,5278.32,3,5,5,13,Loyal Customers,5,0
12472,43,27,2982.69,2,4,2,8,At-Risk,1,0
12473,1,22,4034.7200000000003,5,2,3,10,New Customers,3,0
12474,23,30,5732.27,3,5,5,13,Loyal Customers,5,0
12475,44,24,5065.46,2,3,5,10,At-Risk,1,0
12476,25,21,2845.98,3,2,1,6,Potential Loyalists,3,0
12477,9,24,3998.4,4,3,3,10,Loyal Customers,3,0
12478,128,26,3715.19,1,4,3,8,At-Risk,4,1
12479,9,35,6086.04,4,5,5,14,Champions,5,0
12480,31,27,5596.38,2,4,5,11,At-Risk,5,0
12481,1,27,4961.02,5,4,5,14,Champions,0,0
12482,3,23,3153.53,5,3,2,10,Loyal Customers,3,0
12483,32,22,3959.21,2,2,3,7,Hibernating,3,0
12484,40,27,3649.29,2,4,3,9,At-Risk,1,0
12485,11,25,3794.18,4,3,3,10,Loyal Customers,0,0
12486,20,17,2184.81,3,1,1,5,Potential Loyalists,2,0
12487,29,28,5495.15,3,4,5,12,Loyal Customers,5,0
12488,4,28,7942.97,5,4,5,14,Champions,5,0
12489,91,22,3532.31,1,2,3,6,Hibernating,4,1
12490,4,29,3849.18,5,5,3,13,Champions,0,0
12491,32,19,3254.56,2,1,2,5,Hibernating,2,0
12492,19,26,2890.4,3,4,1,8,Loyal Customers,3,0
12493,33,20,2842.87,2,2,1,5,Hibernating,2,0
12494,8,24,3353.71,5,3,2,10,Loyal Customers,3,0
12495,28,22,2536.55,3,2,1,6,Potential Loyalists,3,0
12496,2,20,2352.51,5,2,1,8,New Customers,3,0
12497,10,22,3682.07,4,2,3,9,New Customers,3,0
12498,32,21,3035.0299999999997,2,2,2,6,Hibernating,3,0
12499,30,23,3865.19,2,3,3,8,At-Risk,3,0
12500,1,33,4679.29,5,5,4,14,Champions,5,0
12501,18,25,3797.95,3,3,3,9,Loyal Customers,0,0
12502,55,22,4191.53,1,2,4,7,Hibernating,1,0
12503,7,23,3767.92,5,3,3,11,Loyal Customers,3,0
12504,45,27,3727.46,2,4,3,9,At-Risk,1,0
12505,6,26,3471.08,5,4,2,11,Champions,3,0
12506,3,22,3448.43,5,2,2,9,New Customers,3,0
12507,7,21,3100.8,5,2,2,9,New Customers,3,0
12508,47,18,2317.53,2,1,1,4,Hibernating,2,0
12509,33,27,3931.31,2,4,3,9,At-Risk,0,0
12510,6,30,5375.4,5,5,5,15,Champions,5,0
12511,43,21,3248.21,2,2,2,6,Hibernating,2,0
12512,52,28,3903.69,1,4,3,8,At-Risk,1,0
12513,55,28,5927.349999999999,1,4,5,10,At-Risk,5,0
12514,21,17,1746.67,3,1,1,5,Potential Loyalists,2,0
12515,48,21,4593.26,2,2,4,8,Hibernating,1,0
12516,32,25,3691.0299999999997,2,3,3,8,At-Risk,3,0
12517,29,25,3105.43,3,3,2,8,Loyal Customers,3,0
12518,6,19,2583.06,5,1,1,7,New Customers,2,0
12519,24,18,2760.41,3,1,1,5,Potential Loyalists,2,0
12520,22,18,2483.7,3,1,1,5,Potential Loyalists,2,0
12521,93,20,3965.06,1,2,3,6,Hibernating,4,1
12522,19,34,5683.14,3,5,5,13,Loyal Customers,5,0
12523,28,19,1873.76,3,1,1,5,Potential Loyalists,2,0
12524,34,23,2967.09,2,3,2,7,At-Risk,3,0
12525,73,18,2924.4300000000003,1,1,1,3,Hibernating,2,0
12526,10,25,5218.3,4,3,5,12,Loyal Customers,0,0
12527,30,15,2563.71,2,1,1,4,Hibernating,2,0
12528,11,28,3915.3900000000003,4,4,3,11,Champions,0,0
12529,1,30,3877.42,5,5,3,13,Champions,0,0
12530,45,36,4128.29,2,5,4,11,At-Risk,5,0
12531,41,15,2628.31,2,1,1,4,Hibernating,2,0
12532,1,26,3944.8,5,4,3,12,Champions,0,0
12533,64,23,4362.72,1,3,4,8,At-Risk,1,0
12534,54,24,3412.7000000000003,1,3,2,6,At-Risk,1,0
12535,11,26,3170.48,4,4,2,10,Champions,3,0
12536,37,15,2865.0299999999997,2,1,1,4,Hibernating,2,0
12537,6,28,5667.02,5,4,5,14,Champions,5,0
12538,27,21,3585.3799999999997,3,2,3,8,Potential Loyalists,3,0
12539,33,29,4988.13,2,5,5,12,At-Risk,0,0
12540,23,23,3792.99,3,3,3,9,Loyal Customers,3,0
12541,24,21,5060.55,3,2,5,10,Potential Loyalists,0,0
12542,2,24,2796.55,5,3,1,9,Loyal Customers,3,0
12543,36,36,5972.92,2,5,5,12,At-Risk,5,0
12544,37,22,2990.63,2,2,2,6,Hibernating,3,0
12545,45,22,4033.75,2,2,3,7,Hibernating,1,0
12546,20,29,5435.68,3,5,5,13,Loyal Customers,5,0
12547,53,16,2181.7799999999997,1,1,1,3,Hibernating,2,0
12548,23,34,6484.74,3,5,5,13,Loyal Customers,5,0
12549,36,27,4802.58,2,4,5,11,At-Risk,0,0
12550,6,31,4960.37,5,5,5,15,Champions,5,0
12551,5,27,4452.65,5,4,4,13,Champions,0,0
12552,25,19,2779.04,3,1,1,5,Potential Loyalists,2,0
12553,19,19,2269.02,3,1,1,5,Potential Loyalists,2,0
12554,10,24,3714.66,4,3,3,10,Loyal Customers,3,0
12555,15,21,3030.4799999999996,4,2,2,8,New Customers,3,0
12556,43,28,5068.41,2,4,5,11,At-Risk,0,0
12557,1,34,4138.24,5,5,4,14,Champions,0,0
12558,29,36,4894.95,3,5,5,13,Loyal Customers,5,0
12559,14,25,3600.22,4,3,3,10,Loyal Customers,3,0
12560,36,26,3904.9,2,4,3,9,At-Risk,0,0
12561,44,16,2122.03,2,1,1,4,Hibernating,2,0
12562,14,18,2265.0299999999997,4,1,1,6,New Customers,2,0
12563,19,22,3355.78,3,2,2,7,Potential Loyalists,3,0
12564,39,20,2847.61,2,2,1,5,Hibernating,2,0
12565,4,30,4879.0,5,5,5,15,Champions,0,0
12566,14,21,3795.58,4,2,3,9,New Customers,3,0
12567,14,25,4991.66,4,3,5,12,Loyal Customers,0,0
12568,37,23,3278.08,2,3,2,7,At-Risk,3,0
12569,43,19,2404.18,2,1,1,4,Hibernating,2,0
12570,101,25,3751.62,1,3,3,7,At-Risk,4,1
12571,8,28,5493.57,5,4,5,14,Champions,5,0
12572,25,21,3186.7599999999998,3,2,2,7,Potential Loyalists,3,0
12573,9,31,3943.2799999999997,4,5,3,12,Champions,0,0
12574,8,24,5548.59,5,3,5,13,Loyal Customers,0,0
12575,73,20,2968.21,1,2,2,5,Hibernating,1,0
12576,37,17,2381.83,2,1,1,4,Hibernating,2,0
12577,1,39,4647.15,5,5,4,14,Champions,5,0
12578,22,33,4831.24,3,5,5,13,Loyal Customers,5,0
12579,46,19,2611.48,2,1,1,4,Hibernating,2,0
12580,8,28,4257.67,5,4,4,13,Champions,0,0
12581,37,16,4318.41,2,1,4,7,Hibernating,2,0
12582,25,21,4328.74,3,2,4,9,Potential Loyalists,3,0
12583,41,17,2908.4500000000003,2,1,1,4,Hibernating,2,0
12584,32,25,4790.83,2,3,4,9,At-Risk,0,0
12585,4,17,2662.15,5,1,1,7,New Customers,2,0
12586,73,22,3236.27,1,2,2,5,Hibernating,1,0
12587,28,20,2665.07,3,2,1,6,Potential Loyalists,2,0
12588,45,25,2858.27,2,3,1,6,At-Risk,1,0
12589,13,29,5871.37,4,5,5,14,Champions,5,0
12590,16,22,3610.96,4,2,3,9,New Customers,3,0
12591,35,21,4279.51,2,2,4,8,Hibernating,3,0
12592,21,20,3122.81,3,2,2,7,Potential Loyalists,3,0
12593,94,23,3801.43,1,3,3,7,At-Risk,1,1
12594,11,34,5204.4,4,5,5,14,Champions,5,0
12595,66,18,2954.96,1,1,2,4,Hibernating,2,0
12596,17,25,4405.29,4,3,4,11,Loyal Customers,0,0
12597,22,29,6621.320000000001,3,5,5,13,Loyal Customers,5,0
12598,49,26,3205.37,2,4,2,8,At-Risk,1,0
12599,17,27,4475.99,4,4,4,12,Champions,0,0
12600,3,27,3057.08,5,4,2,11,Champions,3,0
12601,21,22,3139.2400000000002,3,2,2,7,Potential Loyalists,3,0
12602,11,21,2192.99,4,2,1,7,New Customers,2,0
12603,8,17,2668.2599999999998,5,1,1,7,New Customers,2,0
12604,68,22,2655.09,1,2,1,4,Hibernating,1,0
12605,15,19,2997.32,4,1,2,7,New Customers,3,0
12606,19,31,3634.98,3,5,3,11,Loyal Customers,0,0
12607,17,29,4816.77,4,5,5,14,Champions,0,0
12608,20,23,4658.57,3,3,4,10,Loyal Customers,0,0
12609,24,20,3295.62,3,2,2,7,Potential Loyalists,3,0
12610,7,26,4330.03,5,4,4,13,Champions,0,0
12611,28,25,4160.09,3,3,4,10,Loyal Customers,0,0
12612,2,27,4534.04,5,4,4,13,Champions,0,0
12613,16,26,4280.139999999999,4,4,4,12,Champions,0,0
12614,52,30,4687.81,1,5,4,10,At-Risk,1,0
12615,80,24,3199.4900000000002,1,3,2,6,At-Risk,1,0
12616,11,19,3017.95,4,1,2,7,New Customers,3,0
12617,42,25,4450.92,2,3,4,9,At-Risk,1,0
12618,61,26,4013.34,1,4,3,8,At-Risk,1,0
12619,18,26,5802.84,3,4,5,12,Loyal Customers,5,0
12620,65,18,2626.7200000000003,1,1,1,3,Hibernating,2,0
12621,13,22,4579.51,4,2,4,10,New Customers,0,0
12622,66,23,3750.62,1,3,3,7,At-Risk,1,0
12623,15,24,3657.7599999999998,4,3,3,10,Loyal Customers,3,0
12624,45,20,3790.82,2,2,3,7,Hibernating,1,0
12625,48,22,3362.96,2,2,2,6,Hibernating,1,0
12626,88,19,2245.78,1,1,1,3,Hibernating,4,0
12627,66,16,2146.25,1,1,1,3,Hibernating,2,0
12628,19,25,3595.12,3,3,3,9,Loyal Customers,3,0
12629,23,20,2827.77,3,2,1,6,Potential Loyalists,2,0
12630,26,21,4124.59,3,2,4,9,Potential Loyalists,3,0
12631,6,23,3796.48,5,3,3,11,Loyal Customers,3,0
12632,6,25,3979.82,5,3,3,11,Loyal Customers,0,0
12633,12,31,3772.7000000000003,4,5,3,12,Champions,0,0
12634,21,26,3987.09,3,4,3,10,Loyal Customers,0,0
12635,32,22,2241.67,2,2,1,5,Hibernating,2,0
12636,6,25,3021.2000000000003,5,3,2,10,Loyal Customers,3,0
12637,92,16,2670.85,1,1,1,3,Hibernating,4,1
12638,62,23,4858.66,1,3,5,9,At-Risk,1,0
12639,31,37,5558.78,2,5,5,12,At-Risk,5,0
12640,18,26,3904.48,3,4,3,10,Loyal Customers,0,0
12641,49,15,1731.12,2,1,1,4,Hibernating,2,0
12642,35,16,2047.81,2,1,1,4,Hibernating,2,0
12643,3,22,2438.92,5,2,1,8,New Customers,3,0
12644,3,29,5149.97,5,5,5,15,Champions,0,0
12645,68,18,1640.1599999999999,1,1,1,3,Hibernating,2,0
12646,19,16,1998.57,3,1,1,5,Potential Loyalists,2,0
12647,20,24,3592.28,3,3,3,9,Loyal Customers,3,0
12648,8,21,3474.58,5,2,2,9,New Customers,3,0
12649,53,29,3743.34,1,5,3,9,At-Risk,1,0
12650,14,25,4453.6,4,3,4,11,Loyal Customers,0,0
12651,7,29,5833.07,5,5,5,15,Champions,5,0
12652,14,25,3809.79,4,3,3,10,Loyal Customers,0,0
12653,11,28,4617.33,4,4,4,12,Champions,0,0
12654,15,27,4958.33,4,4,5,13,Champions,0,0
12655,13,28,4118.27,4,4,4,12,Champions,0,0
12656,27,22,2702.27,3,2,1,6,Potential Loyalists,3,0
12657,30,23,2952.25,2,3,2,7,At-Risk,3,0
12658,46,15,3305.2,2,1,2,5,Hibernating,2,0
12659,19,16,1677.63,3,1,1,5,Potential Loyalists,2,0
12660,72,27,3785.45,1,4,3,8,At-Risk,1,0
12661,31,19,1973.72,2,1,1,4,Hibernating,2,0
12662,18,25,4501.03,3,3,4,10,Loyal Customers,0,0
12663,117,24,3694.69,1,3,3,7,At-Risk,4,1
12664,53,18,2957.19,1,1,2,4,Hibernating,2,0
12665,36,30,4744.91,2,5,4,11,At-Risk,0,0
12666,2,25,4286.72,5,3,4,12,Loyal Customers,0,0
12667,24,33,4604.69,3,5,4,12,Loyal Customers,5,0
12668,1,31,4872.91,5,5,5,15,Champions,5,0
12669,67,24,3578.42,1,3,3,7,At-Risk,1,0
12670,60,31,5192.84,1,5,5,11,At-Risk,5,0
12671,56,25,2727.55,1,3,1,5,At-Risk,1,0
12672,12,27,4852.27,4,4,5,13,Champions,0,0
12673,69,24,2244.13,1,3,1,5,At-Risk,1,0
12674,6,30,5881.09,5,5,5,15,Champions,5,0
12675,36,31,4998.150000000001,2,5,5,12,At-Risk,5,0
12676,34,26,4223.8,2,4,4,10,At-Risk,0,0
12677,10,26,3243.52,4,4,2,10,Champions,3,0
12678,9,26,3157.9900000000002,4,4,2,10,Champions,3,0
12679,14,18,3074.87,4,1,2,7,New Customers,2,0
12680,10,28,4786.14,4,4,4,12,Champions,0,0
12681,17,22,3642.89,4,2,3,9,New Customers,3,0
12682,23,25,3801.94,3,3,3,9,Loyal Customers,0,0
12683,35,27,4466.24,2,4,4,10,At-Risk,0,0
12684,7,11,2016.33,5,1,1,7,New Customers,2,0
12685,2,23,3068.3900000000003,5,3,2,10,Loyal Customers,3,0
12686,34,21,3229.29,2,2,2,6,Hibernating,3,0
12687,12,21,2804.1,4,2,1,7,New Customers,3,0
12688,62,28,4383.21,1,4,4,9,At-Risk,1,0
12689,65,17,2467.39,1,1,1,3,Hibernating,2,0
12690,91,20,2498.4,1,2,1,4,Hibernating,4,1
12691,65,17,3243.37,1,1,2,4,Hibernating,2,0
12692,3,23,3575.75,5,3,3,11,Loyal Customers,3,0
12693,12,25,5241.59,4,3,5,12,Loyal Customers,0,0
12694,53,27,3129.7400000000002,1,4,2,7,At-Risk,1,0
12695,78,21,3350.63,1,2,2,5,Hibernating,1,0
12696,12,31,4134.1,4,5,4,13,Champions,0,0
12697,1,23,3370.07,5,3,2,10,Loyal Customers,3,0
12698,40,28,4715.7,2,4,4,10,At-Risk,0,0
12699,20,18,3293.96,3,1,2,6,Potential Loyalists,2,0
12700,4,22,3812.59,5,2,3,10,New Customers,3,0
12701,35,24,5688.01,2,3,5,10,At-Risk,0,0
12702,14,30,5122.54,4,5,5,14,Champions,5,0
12703,64,35,5922.47,1,5,5,11,At-Risk,5,0
12704,19,19,3719.63,3,1,3,7,Potential Loyalists,3,0
12705,9,16,2435.73,4,1,1,6,New Customers,2,0
12706,12,20,3242.56,4,2,2,8,New Customers,3,0
12707,9,24,4590.12,4,3,4,11,Loyal Customers,0,0
12708,67,30,4015.17,1,5,3,9,At-Risk,1,0
12709,131,21,3062.4,1,2,2,5,Hibernating,4,1
12710,94,13,1607.3100000000002,1,1,1,3,Hibernating,4,1
12711,12,22,2685.94,4,2,1,7,New Customers,3,0
12712,38,21,3888.07,2,2,3,7,Hibernating,3,0
12713,14,21,4253.12,4,2,4,10,New Customers,3,0
12714,35,15,3602.8,2,1,3,6,Hibernating,2,0
12715,37,18,2613.07,2,1,1,4,Hibernating,2,0
12716,11,26,3592.53,4,4,3,11,Champions,0,0
12717,27,24,3947.48,3,3,3,9,Loyal Customers,3,0
12718,3,25,4145.79,5,3,4,12,Loyal Customers,0,0
12719,13,20,3127.46,4,2,2,8,New Customers,3,0
12720,4,31,4983.12,5,5,5,15,Champions,5,0
12721,129,23,2938.05,1,3,1,5,At-Risk,4,1
12722,9,29,5218.6900000000005,4,5,5,14,Champions,5,0
12723,36,22,4763.13,2,2,4,8,Hibernating,0,0
12724,12,26,3793.93,4,4,3,11,Champions,0,0
12725,18,29,3637.53,3,5,3,11,Loyal Customers,0,0
12726,6,33,6547.68,5,5,5,15,Champions,5,0
12727,25,18,3705.69,3,1,3,7,Potential Loyalists,3,0
12728,57,21,3215.16,1,2,2,5,Hibernating,1,0
12729,12,29,3801.18,4,5,3,12,Champions,0,0
12730,4,25,4257.0,5,3,4,12,Loyal Customers,0,0
12731,24,28,3450.48,3,4,2,9,Loyal Customers,0,0
12732,8,14,2173.15,5,1,1,7,New Customers,2,0
12733,14,28,4373.3,4,4,4,12,Champions,0,0
12734,1,25,5086.4400000000005,5,3,5,13,Loyal Customers,0,0
12735,66,24,3513.15,1,3,2,6,At-Risk,1,0
12736,26,22,2587.18,3,2,1,6,Potential Loyalists,3,0
12737,21,25,4875.22,3,3,5,11,Loyal Customers,0,0
12738,2,27,4314.59,5,4,4,13,Champions,0,0
12739,6,28,4460.31,5,4,4,13,Champions,0,0
12740,1,24,3834.1,5,3,3,11,Loyal Customers,3,0
12741,1,20,2643.45,5,2,1,8,New Customers,3,0
12742,39,23,3778.24,2,3,3,8,At-Risk,1,0
12743,14,34,4911.66,4,5,5,14,Champions,5,0
12744,99,25,3980.23,1,3,3,7,At-Risk,1,1
12745,55,28,4397.13,1,4,4,9,At-Risk,1,0
12746,11,22,3638.31,4,2,3,9,New Customers,3,0
12747,9,30,4367.26,4,5,4,13,Champions,0,0
12748,17,25,5671.66,4,3,5,12,Loyal Customers,0,0
12749,109,12,1743.3000000000002,1,1,1,3,Hibernating,4,1
12750,66,20,2995.36,1,2,2,5,Hibernating,2,0
12751,155,24,3811.59,1,3,3,7,At-Risk,4,1
12752,2,29,4863.51,5,5,5,15,Champions,0,0
12753,20,21,2555.9900000000002,3,2,1,6,Potential Loyalists,3,0
12754,43,30,5930.139999999999,2,5,5,12,At-Risk,5,0
12755,2,26,3630.86,5,4,3,12,Champions,0,0
12756,57,22,3856.26,1,2,3,6,Hibernating,1,0
12757,35,31,4671.3,2,5,4,11,At-Risk,5,0
12758,7,25,4097.360000000001,5,3,4,12,Loyal Customers,0,0
12759,65,17,2053.73,1,1,1,3,Hibernating,2,0
12760,101,24,3159.1000000000004,1,3,2,6,At-Risk,4,1
12761,7,25,4361.6,5,3,4,12,Loyal Customers,0,0
12762,40,23,3807.16,2,3,3,8,At-Risk,1,0
12763,9,33,3860.59,4,5,3,12,Champions,0,0
12764,13,30,5816.45,4,5,5,14,Champions,5,0
12765,26,24,3568.97,3,3,3,9,Loyal Customers,3,0
12766,48,29,5402.93,2,5,5,12,At-Risk,5,0
12767,143,16,1925.13,1,1,1,3,Hibernating,4,1
12768,5,21,4172.33,5,2,4,11,New Customers,3,0
12769,20,30,5185.68,3,5,5,13,Loyal Customers,5,0
12770,11,30,5951.87,4,5,5,14,Champions,5,0
12771,19,28,4322.81,3,4,4,11,Loyal Customers,0,0
12772,7,25,3857.72,5,3,3,11,Loyal Customers,0,0
12773,25,25,5553.27,3,3,5,11,Loyal Customers,0,0
12774,55,23,5017.29,1,3,5,9,At-Risk,1,0
12775,49,29,3459.49,2,5,2,9,At-Risk,1,0
12776,5,27,3438.4,5,4,2,11,Champions,0,0
12777,16,26,3820.23,4,4,3,11,Champions,0,0
12778,19,32,5309.14,3,5,5,13,Loyal Customers,5,0
12779,12,22,2401.57,4,2,1,7,New Customers,3,0
12780,80,17,3053.0099999999998,1,1,2,4,Hibernating,4,0
12781,30,21,3767.5699999999997,2,2,3,7,Hibernating,3,0
12782,47,27,3976.09,2,4,3,9,At-Risk,1,0
12783,52,28,3720.85,1,4,3,8,At-Risk,1,0
12784,36,29,4013.25,2,5,3,10,At-Risk,0,0
12785,70,19,2024.73,1,1,1,3,Hibernating,2,0
12786,17,17,2298.31,4,1,1,6,New Customers,2,0
12787,53,21,2575.83,1,2,1,4,Hibernating,2,0
12788,14,24,4457.7,4,3,4,11,Loyal Customers,0,0
12789,10,25,4364.58,4,3,4,11,Loyal Customers,0,0
12790,30,24,3191.24,2,3,2,7,At-Risk,3,0
12791,20,21,5848.61,3,2,5,10,Potential Loyalists,0,0
12792,3,27,4392.62,5,4,4,13,Champions,0,0
12793,13,28,4541.68,4,4,4,12,Champions,0,0
12794,39,25,3391.88,2,3,2,7,At-Risk,1,0
12795,17,25,4124.72,4,3,4,11,Loyal Customers,0,0
12796,15,29,4423.4,4,5,4,13,Champions,0,0
12797,44,24,2930.55,2,3,1,6,At-Risk,1,0
12798,8,21,2903.73,5,2,1,8,New Customers,3,0
12799,62,21,3443.26,1,2,2,5,Hibernating,1,0
12800,34,19,3103.98,2,1,2,5,Hibernating,2,0
12801,61,15,1712.41,1,1,1,3,Hibernating,2,0
12802,10,26,3861.1,4,4,3,11,Champions,0,0
12803,24,26,3581.71,3,4,3,10,Loyal Customers,0,0
12804,19,18,2522.7799999999997,3,1,1,5,Potential Loyalists,2,0
12805,78,22,4094.5,1,2,4,7,Hibernating,1,0
12806,105,31,4555.88,1,5,4,10,At-Risk,1,1
12807,46,24,3201.05,2,3,2,7,At-Risk,1,0
12808,78,33,5326.16,1,5,5,11,At-Risk,5,0
12809,40,23,2775.76,2,3,1,6,At-Risk,3,0
12810,43,31,4828.61,2,5,5,12,At-Risk,5,0
12811,86,25,3360.56,1,3,2,6,At-Risk,1,0
12812,31,20,4497.3,2,2,4,8,Hibernating,3,0
12813,33,25,3082.9,2,3,2,7,At-Risk,3,0
12814,40,27,4250.42,2,4,4,10,At-Risk,0,0
12815,15,26,3983.15,4,4,3,11,Champions,0,0
12816,60,26,4929.21,1,4,5,10,At-Risk,1,0
12817,38,35,5209.52,2,5,5,12,At-Risk,5,0
12818,17,25,4103.95,4,3,4,11,Loyal Customers,0,0
12819,25,32,5203.4400000000005,3,5,5,13,Loyal Customers,5,0
12820,11,16,2562.9700000000003,4,1,1,6,New Customers,2,0
12821,33,24,3658.35,2,3,3,8,At-Risk,3,0
12822,1,34,5655.0,5,5,5,15,Champions,5,0
12823,81,20,3740.19,1,2,3,6,Hibernating,1,0
12824,4,10,1905.98,5,1,1,7,New Customers,2,0
12825,2,26,4561.27,5,4,4,13,Champions,0,0
12826,21,24,5476.47,3,3,5,11,Loyal Customers,0,0
12827,29,26,3836.72,3,4,3,10,Loyal Customers,0,0
12828,45,23,3245.67,2,3,2,7,At-Risk,1,0
12829,4,18,3101.02,5,1,2,8,New Customers,3,0
12830,22,31,3983.0,3,5,3,11,Loyal Customers,0,0
12831,43,14,2992.94,2,1,2,5,Hibernating,2,0
12832,3,33,5385.65,5,5,5,15,Champions,5,0
12833,7,26,5320.6,5,4,5,14,Champions,0,0
12834,12,26,4731.75,4,4,4,12,Champions,0,0
12835,13,27,4243.78,4,4,4,12,Champions,0,0
12836,91,19,3931.63,1,1,3,5,Hibernating,4,1
12837,24,31,4481.25,3,5,4,12,Loyal Customers,0,0
12838,33,21,3782.03,2,2,3,7,Hibernating,3,0
12839,24,20,4349.54,3,2,4,9,Potential Loyalists,3,0
12840,11,28,4567.37,4,4,4,12,Champions,0,0
12841,8,24,2633.79,5,3,1,9,Loyal Customers,3,0
12842,14,24,4143.04,4,3,4,11,Loyal Customers,0,0
12843,123,23,4864.46,1,3,5,9,At-Risk,4,1
12844,27,19,2456.98,3,1,1,5,Potential Loyalists,2,0
12845,20,33,6698.900000000001,3,5,5,13,Loyal Customers,5,0
12846,4,29,4290.39,5,5,4,14,Champions,0,0
12847,27,22,3997.17,3,2,3,8,Potential Loyalists,3,0
12848,28,20,2534.4,3,2,1,6,Potential Loyalists,2,0
12849,42,33,5490.24,2,5,5,12,At-Risk,5,0
12850,19,19,2616.9,3,1,1,5,Potential Loyalists,2,0
12851,31,25,3410.87,2,3,2,7,At-Risk,3,0
12852,40,30,4552.11,2,5,4,11,At-Risk,0,0
12853,16,29,5729.0199999999995,4,5,5,14,Champions,5,0
12854,18,22,3774.45,3,2,3,8,Potential Loyalists,3,0
12855,46,22,2586.68,2,2,1,5,Hibernating,2,0
12856,5,17,2741.73,5,1,1,7,New Customers,2,0
12857,41,35,5890.02,2,5,5,12,At-Risk,5,0
12858,17,17,2692.0099999999998,4,1,1,6,New Customers,2,0
12859,31,23,4890.16,2,3,5,10,At-Risk,0,0
12860,8,18,2416.95,5,1,1,7,New Customers,2,0
12861,57,15,1704.74,1,1,1,3,Hibernating,2,0
12862,10,28,6250.02,4,4,5,13,Champions,5,0
12863,91,28,3836.9,1,4,3,8,At-Risk,1,1
12864,14,20,1885.67,4,2,1,7,New Customers,2,0
12865,6,23,3399.45,5,3,2,10,Loyal Customers,3,0
12866,13,21,2878.04,4,2,1,7,New Customers,3,0
12867,21,28,6382.97,3,4,5,12,Loyal Customers,5,0
12868,51,30,5290.57,1,5,5,11,At-Risk,5,0
12869,1,29,5155.43,5,5,5,15,Champions,0,0
12870,5,22,4973.34,5,2,5,12,New Customers,0,0
12871,10,24,3455.85,4,3,2,9,Loyal Customers,3,0
12872,14,22,3118.9,4,2,2,8,New Customers,3,0
12873,22,19,2097.2,3,1,1,5,Potential Loyalists,2,0
12874,11,23,3291.55,4,3,2,9,Loyal Customers,3,0
12875,85,21,3005.25,1,2,2,5,Hibernating,4,0
12876,5,25,3125.57,5,3,2,10,Loyal Customers,3,0
12877,55,23,4175.86,1,3,4,8,At-Risk,1,0
12878,23,24,3447.43,3,3,2,8,Loyal Customers,3,0
12879,9,19,3190.31,4,1,2,7,New Customers,3,0
12880,8,22,4607.31,5,2,4,11,New Customers,0,0
12881,19,30,4622.03,3,5,4,12,Loyal Customers,0,0
12882,112,27,5933.6900000000005,1,4,5,10,At-Risk,1,1
12883,20,22,3928.93,3,2,3,8,Potential Loyalists,3,0
12884,66,25,4192.41,1,3,4,8,At-Risk,1,0
12885,8,40,6882.34,5,5,5,15,Champions,5,0
12886,46,27,3907.57,2,4,3,9,At-Risk,1,0
12887,26,24,2540.79,3,3,1,7,Loyal Customers,3,0
12888,14,28,4590.25,4,4,4,12,Champions,0,0
12889,2,26,3667.29,5,4,3,12,Champions,0,0
12890,4,26,4453.46,5,4,4,13,Champions,0,0
12891,10,34,5614.88,4,5,5,14,Champions,5,0
12892,13,25,4132.33,4,3,4,11,Loyal Customers,0,0
12893,69,23,3090.11,1,3,2,6,At-Risk,1,0
12894,19,19,2832.0,3,1,1,5,Potential Loyalists,2,0
12895,4,16,3041.54,5,1,2,8,New Customers,2,0
12896,45,26,3493.77,2,4,2,8,At-Risk,1,0
12897,56,29,6193.34,1,5,5,11,At-Risk,5,0
12898,15,25,4395.84,4,3,4,11,Loyal Customers,0,0
12899,23,27,5635.0199999999995,3,4,5,12,Loyal Customers,5,0
12900,37,17,2695.05,2,1,1,4,Hibernating,2,0
12901,62,25,3989.5699999999997,1,3,3,7,At-Risk,1,0
12902,38,28,3565.2,2,4,3,9,At-Risk,1,0
12903,9,27,4142.15,4,4,4,12,Champions,0,0
12904,34,27,4170.5599999999995,2,4,4,10,At-Risk,0,0
12905,32,22,3291.69,2,2,2,6,Hibernating,3,0
12906,1,23,2831.02,5,3,1,9,Loyal Customers,3,0
